Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-26222,4708,696,14,Electronics,Electronic Games,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,8089,3132,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06
B-25316,5462,673,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,2022-11
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,2023-11
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,2020-04
B-25763,2349,319,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,2020-06
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,717,158,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,2024-11
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,2020-11
B-25465,717,158,16,Furniture,Tables,Credit Card,2023-10-24,Sylvia Barron,New York,Rochester,2023-10
B-25465,508,177,17,Furniture,Sofas,UPI,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03
B-25465,508,177,17,Furniture,Sofas,UPI,2020-06-24,Steven Frey,Florida,Miami,2020-06
B-25465,508,177,17,Furniture,Sofas,UPI,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,508,177,17,Furniture,Sofas,UPI,2024-11-24,Crystal Chambers,New York,New York City,2024-11
B-25465,508,177,17,Furniture,Sofas,UPI,2020-11-06,Robert White,Florida,Orlando,2020-11
B-25465,508,177,17,Furniture,Sofas,UPI,2023-10-24,Sylvia Barron,New York,Rochester,2023-10
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2022-05-16,Annette Pierce,New York,Rochester,2022-05
B-26352,4936,576,19,Furniture,Tables,COD,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07
B-26352,4936,576,19,Furniture,Tables,COD,2022-05-16,Annette Pierce,New York,Rochester,2022-05
B-26528,2663,64,19,Furniture,Sofas,COD,2024-06-16,Donald Hernandez,California,San Francisco,2024-06
B-26528,2663,64,19,Furniture,Sofas,COD,2021-10-23,Megan Davis,Ohio,Cleveland,2021-10
B-26670,5151,1680,5,Electronics,Printers,EMI,2022-10-22,Robert Brooks,Texas,Houston,2022-10
B-25331,2514,95,8,Office Supplies,Pens,UPI,2023-07-17,Miguel Alvarez,New York,Rochester,2023-07
B-25832,6129,2976,2,Electronics,Laptops,EMI,2025-02-24,Jennifer Arnold,New York,New York City,2025-02
B-25832,4395,1663,3,Furniture,Bookcases,COD,2025-02-24,Jennifer Arnold,New York,New York City,2025-02
B-25897,5393,2642,8,Furniture,Chairs,UPI,2021-03-07,Jessica Blankenship,Ohio,Cincinnati,2021-03
B-25713,2280,509,8,Electronics,Phones,Credit Card,2021-01-03,Peggy Campos,New York,Buffalo,2021-01
B-25065,6596,1439,9,Office Supplies,Paper,Debit Card,2023-05-03,Craig Ortega,Ohio,Cincinnati,2023-05
B-25949,4510,1896,5,Office Supplies,Paper,EMI,2023-10-25,Johnny Simon,California,Los Angeles,2023-10
B-26033,6077,2378,18,Electronics,Phones,COD,2022-08-21,Keith Brooks,New York,New York City,2022-08
B-26017,5379,2510,17,Electronics,Printers,COD,2022-04-16,Jason Martinez,Ohio,Columbus,2022-04
B-26926,4629,1660,16,Office Supplies,Markers,EMI,2023-04-02,Steven Herrera,California,San Diego,2023-04
B-26258,2710,555,20,Electronics,Laptops,Debit Card,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10
B-26258,3224,1018,14,Office Supplies,Binders,UPI,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10
B-26240,8042,936,15,Office Supplies,Markers,EMI,2021-07-09,Michael Williams,Illinois,Springfield,2021-07
B-26240,8042,936,15,Office Supplies,Markers,EMI,2022-04-08,Zachary Carpenter,California,Los Angeles,2022-04
B-26922,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin,2022-04
B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago,2023-01
B-25330,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago,2024-11
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas,2022-04
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester,2025-02
B-25228,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland,2021-05
B-25228,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego,2022-01
B-26457,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City,2025-01
B-25790,2792,1008,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami,2021-02
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus,2024-08
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas,2022-12
B-25381,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield,2024-03
B-25381,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria,2020-12
B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin,2023-03
B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco,2023-06
B-26526,599,265,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07
B-26526,599,265,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12
B-25819,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco,2023-11
B-25819,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland,2024-10
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin,2022-11
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria,2022-12
B-26820,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland,2025-02
B-25396,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11
B-25396,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11
B-25529,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando,2021-06
B-26501,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami,2020-09
B-26910,9680,3295,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-25978,6622,2673,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City,2024-04
B-26537,3260,207,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego,2023-12
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin,2024-05
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco,2024-11
B-25237,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati,2022-03
B-25237,5250,187,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston,2023-05
B-26122,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles,2024-10
B-26122,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield,2020-09
B-25709,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles,2021-08
B-26656,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04
B-26656,8055,661,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10
B-26656,8055,661,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05
B-26656,8055,661,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04
B-25801,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco,2022-06
B-25801,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco,2022-06
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco,2022-11
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego,2024-07
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami,2023-07
B-26106,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria,2020-08
B-25789,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles,2024-06
B-26292,4183,1159,4,Office Supplies,Pens,Debit Card,2020-07-13,Nathan Moss,Illinois,Springfield,2020-07
B-25895,7478,1381,11,Electronics,Phones,EMI,2024-04-16,Donald Medina,Texas,Houston,2024-04
B-25813,702,238,9,Electronics,Phones,COD,2021-03-13,Charles Henderson,Florida,Tampa,2021-03
B-26863,4037,1494,15,Furniture,Chairs,EMI,2023-04-01,Brenda Davis,California,San Francisco,2023-04
B-25759,5014,2332,2,Furniture,Chairs,COD,2020-11-10,Leah Calderon,Illinois,Chicago,2020-11
B-26357,9879,4930,15,Electronics,Laptops,Debit Card,2023-06-08,Brandi Vasquez,New York,Rochester,2023-06
B-26819,8762,3502,1,Electronics,Phones,Debit Card,2021-08-17,Debra Richards,Florida,Tampa,2021-08
B-25502,8490,800,1,Office Supplies,Pens,EMI,2020-05-24,Tammy Day,New York,New York City,2020-05
B-25258,6951,164,10,Furniture,Sofas,UPI,2021-08-12,Sheila Clay,New York,Buffalo,2021-08
B-26878,1078,309,3,Electronics,Phones,Credit Card,2022-09-03,Nicholas Flores,Ohio,Cleveland,2022-09
B-26878,1078,309,3,Electronics,Phones,Credit Card,2020-10-01,Jasmin Jones,Illinois,Chicago,2020-10
B-25170,8560,2166,19,Office Supplies,Binders,EMI,2022-05-27,Matthew Gardner,Florida,Tampa,2022-05
B-25170,1031,318,20,Electronics,Electronic Games,UPI,2022-05-27,Matthew Gardner,Florida,Tampa,2022-05
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,2024-03
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,2023-10
B-26842,5916,1594,19,Electronics,Printers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,2024-03
B-26842,5916,1594,19,Electronics,Printers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,2023-10
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2022-08-28,Cheryl Stevens,California,San Francisco,2022-08
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2020-09-08,Jorge George,New York,New York City,2020-09
B-25705,9335,557,11,Electronics,Electronic Games,COD,2021-04-27,Ann Mooney,California,Los Angeles,2021-04
B-26366,4706,594,11,Office Supplies,Binders,COD,2021-08-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,4706,594,11,Office Supplies,Binders,COD,2021-05-16,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-08-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-05-16,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26116,6389,734,1,Furniture,Sofas,EMI,2022-01-15,Jeremy Jackson,Texas,Dallas,2022-01
B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-03-21,Dale Craig,California,San Diego,2023-03
B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-12-28,Joseph Hooper,New York,Buffalo,2023-12
B-25955,655,297,4,Office Supplies,Markers,Debit Card,2022-02-15,Alexander Adams,New York,Buffalo,2022-02
B-25955,655,297,4,Office Supplies,Markers,Debit Card,2023-11-30,Ashlee Mills,Florida,Orlando,2023-11
B-26383,798,308,10,Electronics,Phones,Debit Card,2023-01-12,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,798,308,10,Electronics,Phones,Debit Card,2023-05-19,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26383,7967,2504,13,Electronics,Printers,EMI,2023-01-12,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,7967,2504,13,Electronics,Printers,EMI,2023-05-19,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26999,3756,1318,5,Furniture,Tables,UPI,2024-02-19,Edward Valencia,Florida,Miami,2024-02
B-26712,5196,2477,1,Office Supplies,Markers,UPI,2021-12-01,Emma Bruce,Texas,Austin,2021-12
B-26712,6586,1794,19,Furniture,Bookcases,Debit Card,2021-12-01,Emma Bruce,Texas,Austin,2021-12
B-26066,6673,950,19,Office Supplies,Markers,EMI,2024-12-19,Carl Wade DDS,New York,Buffalo,2024-12
B-25996,714,232,14,Furniture,Tables,UPI,2023-01-18,Brandon Alvarado,Ohio,Columbus,2023-01
B-25996,714,232,14,Furniture,Tables,UPI,2020-12-23,Jennifer Clark,Texas,Austin,2020-12
B-26924,1083,501,6,Office Supplies,Pens,COD,2021-02-28,David Johnson,Texas,Austin,2021-02
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2023-05-04,April Marquez,Ohio,Cleveland,2023-05
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2020-04-22,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,2401,1163,10,Furniture,Bookcases,UPI,2021-08-13,Michael Hanson,New York,Rochester,2021-08
B-25541,1045,267,11,Electronics,Phones,Debit Card,2023-05-04,April Marquez,Ohio,Cleveland,2023-05
B-25541,1045,267,11,Electronics,Phones,Debit Card,2020-04-22,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,1045,267,11,Electronics,Phones,Debit Card,2021-08-13,Michael Hanson,New York,Rochester,2021-08
B-25196,7806,1127,1,Office Supplies,Markers,Credit Card,2023-07-20,William Hill,Texas,Dallas,2023-07
B-25855,5263,1743,19,Furniture,Sofas,Credit Card,2022-08-28,Kelsey Huber,Florida,Miami,2022-08
B-25071,6147,2526,6,Office Supplies,Pens,Debit Card,2023-03-14,Hailey Chandler,Texas,Dallas,2023-03
B-26159,7484,2871,15,Electronics,Phones,UPI,2023-11-07,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7484,2871,15,Electronics,Phones,UPI,2024-04-16,Richard Petersen,Illinois,Chicago,2024-04
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2023-11-07,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2024-04-16,Richard Petersen,Illinois,Chicago,2024-04
B-26228,8537,3586,13,Office Supplies,Markers,UPI,2022-09-16,Kathryn Gray,New York,Rochester,2022-09
B-25888,8858,3394,6,Furniture,Chairs,COD,2024-10-31,Victor Collins,California,San Diego,2024-10
B-25574,5313,2037,7,Electronics,Printers,Debit Card,2024-11-25,Jason Hernandez,California,San Francisco,2024-11
B-25574,5313,2037,7,Electronics,Printers,Debit Card,2021-10-29,Jacob Torres,Texas,Houston,2021-10
B-26938,3281,471,7,Furniture,Sofas,EMI,2023-12-27,Erin Hernandez,California,Los Angeles,2023-12
B-26938,3281,471,7,Furniture,Sofas,EMI,2023-06-25,Jacob Guzman,Illinois,Peoria,2023-06
B-26379,8681,2458,9,Office Supplies,Pens,Credit Card,2020-09-01,Mike Armstrong,New York,New York City,2020-09
B-26623,6195,1556,18,Furniture,Sofas,EMI,2025-02-01,Cindy Rowland,Illinois,Springfield,2025-02
B-25566,3877,481,16,Furniture,Chairs,Debit Card,2023-07-22,Kenneth Matthews,New York,Rochester,2023-07
B-25566,3877,481,16,Furniture,Chairs,Debit Card,2022-02-04,Susan Valdez,New York,New York City,2022-02
B-26740,9369,3297,6,Electronics,Printers,Debit Card,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,9369,3297,6,Electronics,Printers,Debit Card,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-26740,8680,4068,20,Electronics,Printers,Credit Card,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,8680,4068,20,Electronics,Printers,Credit Card,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-26740,3067,1475,8,Electronics,Laptops,UPI,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,3067,1475,8,Electronics,Laptops,UPI,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-25024,9002,4197,2,Office Supplies,Markers,EMI,2025-01-15,Christopher Stone,Ohio,Cincinnati,2025-01
B-25024,9002,4197,2,Office Supplies,Markers,EMI,2021-03-28,Megan Pitts,Ohio,Columbus,2021-03
B-26367,7105,2782,19,Office Supplies,Pens,COD,2021-12-25,Richard Gardner,Ohio,Columbus,2021-12
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-02-03,Samuel Moore,Ohio,Columbus,2023-02
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-04-28,Robert Stokes,Florida,Orlando,2023-04
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2024-11-22,Danielle Ramirez,California,San Francisco,2024-11
B-26353,6304,766,14,Furniture,Tables,EMI,2023-02-03,Samuel Moore,Ohio,Columbus,2023-02
B-26353,6304,766,14,Furniture,Tables,EMI,2023-04-28,Robert Stokes,Florida,Orlando,2023-04
B-26353,6304,766,14,Furniture,Tables,EMI,2024-11-22,Danielle Ramirez,California,San Francisco,2024-11
B-25742,9565,1691,3,Office Supplies,Paper,Debit Card,2024-07-02,Taylor White,Illinois,Springfield,2024-07
B-25742,8245,324,11,Office Supplies,Paper,EMI,2024-07-02,Taylor White,Illinois,Springfield,2024-07
B-26965,1592,480,13,Electronics,Laptops,Debit Card,2022-01-18,Jordan Krause,Ohio,Cleveland,2022-01
B-26038,8400,267,5,Electronics,Phones,Debit Card,2024-10-08,Kimberly King,Ohio,Columbus,2024-10
B-26038,4963,1254,15,Office Supplies,Paper,EMI,2024-10-08,Kimberly King,Ohio,Columbus,2024-10
B-25317,2472,211,5,Electronics,Printers,COD,2020-06-21,Sharon Russell,California,San Diego,2020-06
B-25970,9132,3096,14,Furniture,Chairs,Debit Card,2023-12-14,Kevin Cooper,Florida,Tampa,2023-12
B-25590,8305,1577,6,Office Supplies,Binders,Debit Card,2020-12-16,Darrell Ramos,New York,Rochester,2020-12
B-25580,1010,58,19,Electronics,Electronic Games,COD,2025-03-15,Dr. Terry Alvarado,Florida,Tampa,2025-03
B-25443,4544,1726,9,Electronics,Phones,EMI,2024-08-21,Kathy Wilson,Texas,Dallas,2024-08
B-25443,5900,1738,20,Electronics,Phones,UPI,2024-08-21,Kathy Wilson,Texas,Dallas,2024-08
B-25774,8861,3381,19,Office Supplies,Markers,Credit Card,2021-05-27,Brandon Le,California,San Diego,2021-05
B-26505,8158,2052,13,Electronics,Phones,Debit Card,2020-09-21,Mary Wright,Ohio,Cincinnati,2020-09
B-25163,3411,1704,14,Office Supplies,Pens,UPI,2025-01-11,Douglas Reynolds,California,Los Angeles,2025-01
B-26095,9406,1137,16,Office Supplies,Markers,UPI,2021-10-20,Leroy Harris,Texas,Houston,2021-10
B-26095,1156,74,15,Electronics,Printers,EMI,2021-10-20,Leroy Harris,Texas,Houston,2021-10
B-25768,5354,743,10,Furniture,Bookcases,UPI,2021-10-19,Ricardo Dixon,Illinois,Springfield,2021-10
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2024-07-07,Debra Smith,Texas,Austin,2024-07
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2023-07-25,Jasmine James,Texas,Austin,2023-07
B-26573,6783,3306,8,Furniture,Sofas,Debit Card,2020-04-16,Felicia Morton,Ohio,Columbus,2020-04
B-25138,1778,285,4,Office Supplies,Pens,Credit Card,2020-07-04,Sylvia Jenkins,New York,New York City,2020-07
B-26803,9399,1949,12,Electronics,Printers,UPI,2022-05-16,Elizabeth White,New York,Rochester,2022-05
B-26803,7957,965,4,Furniture,Sofas,Credit Card,2022-05-16,Elizabeth White,New York,Rochester,2022-05
B-25101,1638,661,13,Furniture,Chairs,EMI,2023-11-25,Steven Steele,Illinois,Springfield,2023-11
B-25827,1786,224,4,Furniture,Tables,COD,2021-08-17,Amanda Ramirez,Texas,Dallas,2021-08
B-25792,4751,781,9,Office Supplies,Paper,EMI,2023-07-02,Kyle Jackson,New York,Buffalo,2023-07
B-25646,8979,4477,4,Office Supplies,Paper,Credit Card,2020-08-24,Sharon Wilkins,Illinois,Chicago,2020-08
B-25043,2727,663,8,Electronics,Phones,Credit Card,2022-11-07,Austin Hammond,Florida,Miami,2022-11
B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,1093,397,17,Electronics,Printers,Credit Card,2022-02-22,James Carter,Ohio,Columbus,2022-02
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2022-02-22,James Carter,Ohio,Columbus,2022-02
B-26643,7344,2251,7,Electronics,Electronic Games,Debit Card,2022-02-11,John Williams,Florida,Miami,2022-02
B-26643,7306,1547,3,Office Supplies,Paper,COD,2022-02-11,John Williams,Florida,Miami,2022-02
B-26643,5832,2588,10,Electronics,Printers,COD,2022-02-11,John Williams,Florida,Miami,2022-02
B-25992,8572,2041,8,Furniture,Tables,EMI,2021-05-27,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8572,2041,8,Furniture,Tables,EMI,2023-07-05,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8572,2041,8,Furniture,Tables,EMI,2020-10-27,Diana Scott,California,San Diego,2020-10
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2021-05-27,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2023-07-05,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2020-10-27,Diana Scott,California,San Diego,2020-10
B-25532,3661,436,13,Furniture,Sofas,EMI,2023-01-26,Brian Young,Texas,Austin,2023-01
B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-09-06,Susan Wright,California,Los Angeles,2021-09
B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-11-12,Kayla Banks,Ohio,Cincinnati,2021-11
B-25564,2451,342,8,Office Supplies,Paper,EMI,2024-07-30,Zachary Pierce,Texas,Houston,2024-07
B-26543,7067,1943,16,Furniture,Tables,Credit Card,2022-03-15,Nicolas Owen,California,San Francisco,2022-03
B-25976,4307,615,3,Electronics,Electronic Games,UPI,2024-03-15,Martha Carney,New York,New York City,2024-03
B-25976,4307,615,3,Electronics,Electronic Games,UPI,2020-11-10,Francisco Hicks,Illinois,Springfield,2020-11
B-25976,5694,1134,5,Furniture,Chairs,EMI,2024-03-15,Martha Carney,New York,New York City,2024-03
B-25976,5694,1134,5,Furniture,Chairs,EMI,2020-11-10,Francisco Hicks,Illinois,Springfield,2020-11
B-25929,962,298,18,Office Supplies,Binders,Credit Card,2022-07-23,Matthew Parker,Illinois,Springfield,2022-07
B-25497,2995,220,14,Furniture,Bookcases,Credit Card,2024-09-13,Paul Bryant,New York,Buffalo,2024-09
B-25497,2047,914,5,Office Supplies,Markers,Debit Card,2024-09-13,Paul Bryant,New York,Buffalo,2024-09
B-26735,2078,612,6,Electronics,Laptops,COD,2022-01-25,Bruce Dennis,Texas,Austin,2022-01
B-25036,2737,1253,3,Electronics,Printers,EMI,2021-04-19,Joseph Bates,New York,New York City,2021-04
B-25971,8194,2881,6,Office Supplies,Paper,Debit Card,2021-07-18,Kelly Pacheco,Texas,Houston,2021-07
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25441,1496,662,17,Furniture,Bookcases,UPI,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,1496,662,17,Furniture,Bookcases,UPI,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25823,3228,476,9,Office Supplies,Paper,COD,2022-09-29,Kathleen Cox,New York,New York City,2022-09
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2023-05-10,Jamie Bradley,California,San Diego,2023-05
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2020-05-02,Robert Martinez,Texas,Houston,2020-05
B-26445,9921,1451,15,Furniture,Sofas,EMI,2021-04-12,Christopher Rogers,Illinois,Chicago,2021-04
B-26724,9694,4361,1,Furniture,Chairs,EMI,2023-11-04,Roberto Parrish,Illinois,Springfield,2023-11
B-25447,5028,1553,13,Office Supplies,Paper,EMI,2020-05-04,Amber Kennedy,Florida,Tampa,2020-05
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2023-09-10,Maria Davis,New York,Buffalo,2023-09
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-01-05,Terry Gilbert,Florida,Miami,2024-01
